_id,timestamp,userId,focusScore,currentStreak,longestStreak,sessionDuration,activeFileDuration,idleTime,typingRhythm,productivityStatus,__v,cluster,tabMetrics.total,tabMetrics.rapid,tabMetrics.patterns.backAndForth,tabMetrics.patterns.sequential,copyPasteMetrics.total,copyPasteMetrics.copy,copyPasteMetrics.cut,copyPasteMetrics.paste,errorMetrics.syntaxErrors,errorMetrics.warningCount,errorMetrics.problemCount,codeMetrics.linesAdded,codeMetrics.linesDeleted,codeMetrics.fileEdits,codeMetrics.codeComplexity,codeMetrics.testCoverage,achievements.0,errorSummary.total,errorSummary.recent,errorSummary.bySeverity.error,errorSummary.bySeverity.warning,errorSummary.bySeverity.info,kmeans_cluster,pca1,pca2,tsne1,tsne2,isolation_forest_anomaly
678b4b6b45ee875d7437c6a439,2025-01-20T05:11:28.777357,user_2,69.6,1,9,34.369314,594.382,639.298,69,In Flow 🌊,0,Moderate Productivity,10,3,3,4,0,0,3,5,0,4,10,35,45,5,1,15,,14,[],0,4,10,1,-0.28700894648947406,0.09682208557786007,26.992645,-2.771779,1
678b4b6b45ee875d7437c6a440,2025-01-20T05:15:28.777357,user_2,81.3,2,10,35.925667,938.114,136.77,89,Focused 🎯,0,High Productivity,2,2,2,4,6,5,1,4,2,1,7,102,11,3,9,55,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a440_ach', 'timestamp': '2025-01-20T05:15:28.777357'}",10,[],2,1,7,2,-2.0601397327560607,0.8764235754054259,-29.651482,-14.881575,1
678b4b6b45ee875d7437c6a441,2025-01-20T05:19:28.777357,user_2,86.1,5,1,45.120358,850.452,463.881,94,Focused 🎯,0,High Productivity,2,2,3,3,0,2,2,3,0,3,5,82,30,4,4,29,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a441_ach', 'timestamp': '2025-01-20T05:19:28.777357'}",8,[],0,3,5,2,-2.6040775961377154,0.9522805327535903,-39.721313,19.917614,1
678b4b6b45ee875d7437c6a442,2025-01-20T05:20:28.777357,user_1,42.0,5,3,40.148513,179.51,1003.677,44,In Flow 🌊,0,Low Productivity,13,3,3,3,5,1,1,0,5,8,5,41,2,1,10,95,,18,[],5,8,5,0,3.7257284394135204,-0.6471446670871442,63.838936,17.483175,-1
678b4b6b45ee875d7437c6a443,2025-01-20T05:21:28.777357,user_3,90.9,0,4,43.035307,1014.142,195.79,83,Focused 🎯,0,High Productivity,7,5,2,3,9,5,0,5,0,3,4,46,35,10,7,46,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a443_ach', 'timestamp': '2025-01-20T05:21:28.777357'}",7,[],0,3,4,2,-3.1017850310628745,1.031451800437634,-31.462027,-29.508245,1
678b4b6b45ee875d7437c6a444,2025-01-20T05:26:28.777357,user_2,68.1,3,10,55.586184,828.676,801.507,70,In Flow 🌊,0,Moderate Productivity,11,3,2,0,0,2,2,3,1,2,1,48,10,10,3,55,,4,[],1,2,1,1,-2.1742605249342977,-0.8571736077091913,-15.05492,30.021528,1
678b4b6b45ee875d7437c6a445,2025-01-20T05:27:28.777357,user_3,48.2,1,7,48.86128,633.647,637.034,62,In Flow 🌊,0,Moderate Productivity,19,3,3,1,5,4,1,2,5,4,20,94,46,5,6,16,,29,[],5,4,20,0,3.8853708729935255,1.73928307389572,61.461033,1.3550384,1
678b4b6b45ee875d7437c6a446,2025-01-20T05:34:28.777357,user_2,51.2,2,1,47.181992,421.863,565.666,68,In Flow 🌊,0,Moderate Productivity,11,5,1,3,5,1,0,0,2,2,10,32,30,8,1,9,,14,[],2,2,10,1,0.30731443776760115,-0.1134657383081079,-23.970556,36.33784,1
678b4b6b45ee875d7437c6a447,2025-01-20T05:40:28.777357,user_1,44.9,5,8,34.072778,565.117,799.971,63,In Flow 🌊,0,Moderate Productivity,16,0,3,1,3,4,2,5,5,8,11,58,5,5,9,32,,24,[],5,8,11,0,3.9166440875925717,1.0327230733184691,64.70349,13.552808,1
678b4b6b45ee875d7437c6a448,2025-01-20T05:49:28.777357,user_3,68.1,1,10,40.588582,747.835,294.745,69,In Flow 🌊,0,High Productivity,7,4,2,1,5,3,0,2,0,5,4,138,40,7,1,19,,9,[],0,5,4,2,-1.6030447983658938,0.5182602041131896,-26.241673,32.619305,1
678b4b6b45ee875d7437c6a449,2025-01-20T05:57:28.777357,user_2,28.5,1,7,24.138065,860.942,942.166,12,Distracted 😕,0,Low Productivity,11,1,2,0,10,2,2,2,3,10,15,81,46,5,1,9,,28,[],3,10,15,0,5.255029820783384,0.5193647911937604,59.79908,-9.649673,-1
678b4b6b45ee875d7437c6a450,2025-01-20T06:04:28.777357,user_3,95.2,5,8,54.450798,784.281,190.864,82,Focused 🎯,0,High Productivity,20,5,1,3,1,3,0,4,0,5,4,77,9,6,3,29,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a450_ach', 'timestamp': '2025-01-20T06:04:28.777357'}",9,[],0,5,4,2,-2.5635690225650785,1.8330039624823935,-55.081177,-38.06509,1
678b4b6b45ee875d7437c6a451,2025-01-20T06:12:28.777357,user_2,75.2,2,3,41.895515,655.009,93.486,66,Focused 🎯,0,High Productivity,10,2,1,4,3,5,0,4,2,1,2,148,12,6,9,56,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a451_ach', 'timestamp': '2025-01-20T06:12:28.777357'}",5,[],2,1,2,2,-2.3488100410577184,-0.3854311882918171,-27.871378,-12.857217,1
678b4b6b45ee875d7437c6a452,2025-01-20T06:15:28.777357,user_2,66.3,2,9,48.768847,953.294,512.736,66,In Flow 🌊,0,Moderate Productivity,12,3,2,5,9,2,0,1,0,2,10,199,12,7,0,1,,12,[],0,2,10,2,-1.3677487136257158,0.6921921673721405,-21.242878,-40.527916,1
678b4b6b45ee875d7437c6a453,2025-01-20T06:21:28.777357,user_3,80.8,5,9,49.927722,937.726,186.026,62,Focused 🎯,0,High Productivity,14,2,2,4,9,0,2,0,1,5,10,94,47,8,3,11,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a453_ach', 'timestamp': '2025-01-20T06:21:28.777357'}",16,[],1,5,10,2,-0.6480977146935074,2.088401712984353,-47.344193,-35.242493,1
678b4b6b45ee875d7437c6a454,2025-01-20T06:26:28.777357,user_2,90.8,5,4,47.375212,877.147,369.6,93,Focused 🎯,0,High Productivity,16,5,2,3,5,3,2,3,0,5,7,40,28,4,7,5,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a454_ach', 'timestamp': '2025-01-20T06:26:28.777357'}",12,[],0,5,7,2,-1.9376703632589456,1.9109354404069903,-41.04605,-13.517617,1
678b4b6b45ee875d7437c6a455,2025-01-20T06:31:28.777357,user_2,47.1,2,7,37.769639,220.877,980.222,21,In Flow 🌊,0,Low Productivity,9,1,0,3,1,5,2,0,3,9,8,196,0,7,4,41,,20,[],3,9,8,0,3.7682061782909506,-0.4148541845207576,59.2751,23.698496,1
678b4b6b45ee875d7437c6a456,2025-01-20T06:38:28.777357,user_1,64.9,5,5,39.930732,730.337,154.937,66,In Flow 🌊,0,High Productivity,8,4,1,2,0,2,2,3,2,5,10,97,31,5,2,99,,17,[],2,5,10,2,0.2849760321382338,1.5575568104945159,-38.670338,33.49448,1
678b4b6b45ee875d7437c6a457,2025-01-20T06:44:28.777357,user_1,76.6,5,8,46.943683,409.053,209.738,77,Focused 🎯,0,High Productivity,2,0,3,5,1,2,0,5,2,1,3,189,45,1,7,45,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a457_ach', 'timestamp': '2025-01-20T06:44:28.777357'}",6,[],2,1,3,2,-2.0661431945855084,-0.3009681753509592,-22.028416,-9.30995,1
678b4b6b45ee875d7437c6a458,2025-01-20T06:54:28.777357,user_1,19.6,2,9,24.701388,326.098,984.976,38,Distracted 😕,0,Low Productivity,5,5,0,5,5,1,2,4,4,5,6,126,18,9,4,11,,15,[],4,5,6,0,3.161491974459175,-2.068321495799746,37.920704,21.707876,1
678b4b6b45ee875d7437c6a459,2025-01-20T07:03:28.777357,user_3,61.5,2,1,22.686356,271.723,362.449,59,In Flow 🌊,0,High Productivity,11,2,3,1,1,3,1,4,1,1,1,81,16,9,5,15,,3,[],1,1,1,1,-1.7630446662432746,-2.3389324767632593,-7.373898,28.937151,1
678b4b6b45ee875d7437c6a460,2025-01-20T07:10:28.777357,user_1,73.0,3,2,31.151372,1090.488,240.287,79,Focused 🎯,0,High Productivity,12,5,1,3,10,0,0,5,0,1,0,154,3,10,6,84,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a460_ach', 'timestamp': '2025-01-20T07:10:28.777357'}",1,[],0,1,0,2,-3.7912012076002313,-0.5252034563129163,-50.943535,-14.311176,1
678b4b6b45ee875d7437c6a461,2025-01-20T07:19:28.777357,user_3,53.1,3,2,57.659886,513.784,473.875,82,In Flow 🌊,0,Moderate Productivity,19,1,1,2,5,4,2,4,1,4,6,44,22,5,1,79,,11,[],1,4,6,1,-0.8331815809078604,0.5496461398799867,-9.84919,-34.80206,1
678b4b6b45ee875d7437c6a462,2025-01-20T07:25:28.777357,user_1,49.5,5,9,43.594736,411.228,639.93,49,In Flow 🌊,0,Moderate Productivity,5,4,1,2,1,3,0,4,1,5,8,98,7,4,1,30,,14,[],1,5,8,1,0.7672528555946242,-0.21995286095068048,18.265173,27.481129,1
678b4b6b45ee875d7437c6a463,2025-01-20T07:29:28.777357,user_3,29.1,0,1,36.149923,333.653,917.264,57,Distracted 😕,0,Low Productivity,15,2,3,1,3,4,2,5,1,8,5,180,32,10,6,19,,14,[],1,8,5,0,1.7463547705930393,-0.8897286134907457,27.07217,-12.231997,1
678b4b6b45ee875d7437c6a464,2025-01-20T07:35:28.777357,user_3,60.8,4,3,27.203475,786.55,547.492,61,In Flow 🌊,0,Moderate Productivity,16,5,1,3,1,2,1,5,0,5,7,194,33,6,1,42,,12,[],0,5,7,1,-0.4356507609654768,-0.007994663136009,10.287216,27.05656,1
678b4b6b45ee875d7437c6a465,2025-01-20T07:38:28.777357,user_2,29.4,0,7,44.922498,417.414,928.925,42,Distracted 😕,0,Low Productivity,4,4,1,3,5,4,3,2,2,10,19,159,29,1,1,68,,31,[],2,10,19,0,5.130281461515074,1.7161438134168148,65.613716,-22.398617,1
678b4b6b45ee875d7437c6a466,2025-01-20T07:39:28.777357,user_1,55.9,2,4,45.96562,964.472,781.325,31,In Flow 🌊,0,Low Productivity,15,0,3,2,10,5,0,1,2,5,2,19,8,10,4,51,,9,[],2,5,2,1,-0.018466851591930334,-0.8028325320587912,14.149938,14.108455,1
678b4b6b45ee875d7437c6a467,2025-01-20T07:42:28.777357,user_1,46.2,3,5,32.414095,435.144,777.524,34,In Flow 🌊,0,Low Productivity,20,4,2,4,1,1,2,5,2,4,14,151,20,2,10,42,,20,[],2,4,14,0,2.513737497693354,-0.7572281253166694,45.02507,-25.404535,1
678b4b6b45ee875d7437c6a468,2025-01-20T07:45:28.777357,user_1,32.1,1,9,38.861371,293.414,689.823,56,Distracted 😕,0,Moderate Productivity,19,2,3,0,9,4,0,1,4,5,17,76,20,1,1,57,,26,[],4,5,17,0,4.040224209919806,0.5529153701039998,78.22918,-8.790303,1
678b4b6b45ee875d7437c6a469,2025-01-20T07:51:28.777357,user_1,63.3,3,2,21.539393,805.813,593.681,69,In Flow 🌊,0,Moderate Productivity,13,5,0,2,8,4,3,1,1,5,6,41,16,4,6,45,,12,[],1,5,6,1,-0.21210337140153798,-0.13145256871598313,-4.387997,31.92403,1
678b4b6b45ee875d7437c6a470,2025-01-20T07:52:28.777357,user_3,39.2,2,2,30.188496,772.881,815.876,54,Distracted 😕,0,Low Productivity,2,0,0,2,6,5,3,5,2,6,19,91,26,5,1,59,,27,[],2,6,19,0,3.4614095872301536,1.2200399561516007,49.367058,-13.979489,1
678b4b6b45ee875d7437c6a471,2025-01-20T08:00:28.777357,user_1,43.7,4,4,42.754222,143.983,904.815,19,In Flow 🌊,0,Low Productivity,17,4,3,0,1,4,2,2,5,10,13,62,16,5,2,82,,28,[],5,10,13,0,5.808987501886774,0.6143044345011364,64.61055,10.776148,1
678b4b6b45ee875d7437c6a472,2025-01-20T08:02:28.777357,user_2,67.2,3,5,38.557515,1051.894,593.797,61,In Flow 🌊,0,Moderate Productivity,11,4,1,1,0,1,0,0,1,3,7,46,32,3,5,4,,11,[],1,3,7,1,-0.9617794325689729,0.10148969137124703,-20.196724,25.725327,1
678b4b6b45ee875d7437c6a473,2025-01-20T08:03:28.777357,user_1,27.1,1,7,43.436486,504.326,1141.64,41,Distracted 😕,0,Low Productivity,15,4,1,2,0,5,2,4,5,7,13,115,9,2,0,3,,25,[],5,7,13,0,4.906344309317676,0.11242758614659577,66.4878,14.1526165,1
678b4b6b45ee875d7437c6a474,2025-01-20T08:05:28.777357,user_1,66.5,3,2,55.950664,1007.742,610.054,65,In Flow 🌊,0,Moderate Productivity,6,2,0,4,1,4,3,0,0,2,7,140,3,8,8,39,,9,[],0,2,7,2,-1.9135104603524467,0.28344633743396,-61.385098,8.750305,1
678b4b6b45ee875d7437c6a475,2025-01-20T08:12:28.777357,user_2,39.0,5,2,32.843329,623.228,823.387,32,Distracted 😕,0,Low Productivity,6,0,3,2,10,4,1,3,1,2,20,82,3,5,1,53,,23,[],1,2,20,0,2.5381517824662354,-0.32529651412451266,42.226524,-30.85752,1
678b4b6b45ee875d7437c6a476,2025-01-20T08:20:28.777357,user_3,40.2,4,8,42.032853,436.574,733.65,51,In Flow 🌊,0,Low Productivity,12,2,2,0,4,5,3,0,3,4,9,166,47,7,6,94,,16,[],3,4,9,0,1.791742471972626,-0.7546312213535259,32.57029,9.128394,1
678b4b6b45ee875d7437c6a477,2025-01-20T08:22:28.777357,user_3,54.6,3,8,36.263149,562.572,598.517,52,In Flow 🌊,0,Moderate Productivity,9,2,3,3,6,1,2,0,2,2,4,32,11,2,8,67,,8,[],2,2,4,1,-0.4675758848026421,-1.5250917993715722,17.889988,16.665064,1
678b4b6b45ee875d7437c6a478,2025-01-20T08:25:28.777357,user_3,33.9,1,6,11.975078,703.58,839.202,37,Distracted 😕,0,Low Productivity,4,2,0,2,3,2,1,4,1,10,13,144,9,5,2,66,,24,[],1,10,13,0,3.735839656752136,0.4584055879868101,57.84366,-17.006948,1
678b4b6b45ee875d7437c6a479,2025-01-20T08:26:28.777357,user_2,62.7,4,3,43.470214,728.077,333.797,63,In Flow 🌊,0,Moderate Productivity,7,5,0,3,9,4,2,2,0,0,7,162,47,1,5,66,,7,[],0,0,7,2,-2.223796719029633,-0.7177235500000327,-23.736843,-25.942175,1
678b4b6b45ee875d7437c6a480,2025-01-20T08:30:28.777357,user_3,26.6,0,7,14.52439,319.474,1084.619,51,Distracted 😕,0,Low Productivity,6,4,1,4,2,3,1,1,1,2,5,52,45,3,10,60,,8,[],1,2,5,1,0.7573418142450111,-3.669554568720777,21.116522,-19.664392,1
678b4b6b45ee875d7437c6a481,2025-01-20T08:37:28.777357,user_1,59.0,3,10,28.809283,367.65,630.139,38,In Flow 🌊,0,Moderate Productivity,16,0,3,1,8,3,0,5,1,4,1,21,37,8,9,78,,6,[],1,4,1,1,-0.4593405973603672,-2.2867058384224848,3.0974815,-37.152805,1
678b4b6b45ee875d7437c6a482,2025-01-20T08:42:28.777357,user_2,61.4,5,5,32.643896,929.749,579.083,46,In Flow 🌊,0,Moderate Productivity,13,4,2,4,7,4,0,3,0,1,4,95,34,2,7,81,,5,[],0,1,4,1,-1.9583941587723463,-1.6620696071857812,0.021141732,-5.4450545,1
678b4b6b45ee875d7437c6a483,2025-01-20T08:46:28.777357,user_1,43.8,4,5,23.648267,710.454,787.387,43,In Flow 🌊,0,Low Productivity,9,5,2,4,0,0,3,3,1,4,17,95,19,6,3,36,,22,[],1,4,17,0,2.3531855028111424,-0.09358628014403063,45.62009,-27.28986,1
678b4b6b45ee875d7437c6a484,2025-01-20T08:48:28.777357,user_1,23.8,3,6,37.905909,-110.442,789.931,43,Distracted 😕,0,Low Productivity,16,1,3,3,3,4,2,4,5,4,19,46,17,9,3,68,,28,[],5,4,19,0,5.361141768088201,-0.3852703961336542,62.94203,8.639443,1
678b4b6b45ee875d7437c6a485,2025-01-20T08:53:28.777357,user_2,53.9,0,4,39.919955,962.983,646.766,63,In Flow 🌊,0,Moderate Productivity,15,0,3,1,0,2,1,2,0,5,1,59,47,3,4,43,,6,[],0,5,1,1,-1.5813969910408547,-0.6697657415859921,8.961879,-0.49174365,1
678b4b6b45ee875d7437c6a486,2025-01-20T08:59:28.777357,user_1,79.4,0,8,43.022939,949.902,324.759,80,Focused 🎯,0,High Productivity,5,4,0,0,1,3,1,2,0,3,1,168,9,6,1,30,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a486_ach', 'timestamp': '2025-01-20T08:59:28.777357'}",4,[],0,3,1,2,-3.179460618016046,0.3182899399238385,-24.680712,33.878403,1
678b4b6b45ee875d7437c6a487,2025-01-20T09:04:28.777357,user_1,35.1,4,1,26.102691,430.428,1099.991,39,Distracted 😕,0,Low Productivity,20,1,1,2,8,5,2,4,1,6,11,135,31,8,4,61,,18,[],1,6,11,0,2.626726614449528,-1.298919375598747,46.662045,-11.57931,1
678b4b6b45ee875d7437c6a488,2025-01-20T09:11:28.777357,user_2,45.8,4,8,48.470248,530.954,860.18,31,In Flow 🌊,0,Low Productivity,9,5,2,0,9,4,2,5,1,7,5,81,43,4,1,99,,13,[],1,7,5,1,1.2099563361116443,-0.7508826139094451,44.252014,-3.658125,1
678b4b6b45ee875d7437c6a489,2025-01-20T09:16:28.777357,user_3,36.2,1,9,45.728858,600.6,877.208,26,Distracted 😕,0,Low Productivity,16,4,0,2,8,2,2,3,5,2,10,114,6,4,5,54,,17,[],5,2,10,0,2.7427499144307856,-1.3390692778019384,46.19187,24.981806,1
678b4b6b45ee875d7437c6a490,2025-01-20T09:21:28.777357,user_3,69.9,3,8,38.525814,873.079,109.092,74,In Flow 🌊,0,High Productivity,11,3,2,2,8,1,1,3,2,3,0,114,11,2,3,94,,5,[],2,3,0,2,-2.277499407825222,0.15727936915897306,-22.103289,-21.403337,1
678b4b6b45ee875d7437c6a491,2025-01-20T09:31:28.777357,user_2,92.6,2,8,45.427741,911.386,325.659,78,Focused 🎯,0,High Productivity,16,1,0,1,0,5,3,0,2,0,7,180,3,1,7,17,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a491_ach', 'timestamp': '2025-01-20T09:31:28.777357'}",9,[],2,0,7,2,-2.271831740095616,0.5018309592235713,-34.187294,14.185472,1
678b4b6b45ee875d7437c6a492,2025-01-20T09:35:28.777357,user_1,69.6,3,6,33.068411,519.478,352.197,74,In Flow 🌊,0,High Productivity,2,1,3,0,9,2,2,1,0,3,0,87,29,4,9,63,,3,[],0,3,0,2,-2.5484861328343738,-1.0728650332708871,-5.062517,19.247656,1
678b4b6b45ee875d7437c6a493,2025-01-20T09:45:28.777357,user_2,75.6,2,10,43.148113,893.946,397.913,68,Focused 🎯,0,High Productivity,17,2,1,4,1,2,2,3,0,0,10,32,15,7,7,38,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a493_ach', 'timestamp': '2025-01-20T09:45:28.777357'}",10,[],0,0,10,2,-2.0910133922727043,-0.041990844534907895,-10.347062,-3.2025106,1
678b4b6b45ee875d7437c6a494,2025-01-20T09:49:28.777357,user_2,64.7,5,4,42.241964,966.483,270.273,92,In Flow 🌊,0,High Productivity,1,3,1,2,4,3,1,4,0,1,0,100,22,3,8,91,,1,[],0,1,0,2,-3.8470927931783456,-0.37432315806491784,-44.95376,8.7832985,1
678b4b6b45ee875d7437c6a495,2025-01-20T09:56:28.777357,user_3,84.6,5,5,53.388387,1042.352,284.858,88,Focused 🎯,0,High Productivity,4,0,1,4,1,4,3,0,0,1,4,191,35,4,7,2,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a495_ach', 'timestamp': '2025-01-20T09:56:28.777357'}",5,[],0,1,4,2,-3.6741555099156096,0.7846531266054013,-34.44785,7.0876393,1
678b4b6b45ee875d7437c6a496,2025-01-20T09:57:28.777357,user_1,80.6,0,8,42.865816,893.079,288.148,84,Focused 🎯,0,High Productivity,14,1,0,4,1,3,0,4,2,2,9,121,49,1,2,23,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a496_ach', 'timestamp': '2025-01-20T09:57:28.777357'}",13,[],2,2,9,2,-1.257707291928245,1.2204331852101606,-28.464458,-20.897678,1
678b4b6b45ee875d7437c6a497,2025-01-20T10:00:28.777357,user_3,79.8,2,10,49.576192,941.866,356.431,84,Focused 🎯,0,High Productivity,11,4,3,2,7,3,0,4,0,0,3,170,29,1,6,2,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a497_ach', 'timestamp': '2025-01-20T10:00:28.777357'}",3,[],0,0,3,2,-3.727744646522994,-0.19918656448607042,-53.810295,-10.444265,1
678b4b6b45ee875d7437c6a498,2025-01-20T10:03:28.777357,user_2,68.9,4,6,41.500824,869.0,464.902,59,In Flow 🌊,0,Moderate Productivity,9,4,1,3,6,4,1,4,0,5,0,22,29,2,0,25,,5,[],0,5,0,1,-2.0651615167126813,-0.2095637665640836,-6.6821146,-3.9400687,1
678b4b6b45ee875d7437c6a499,2025-01-20T10:06:28.777357,user_1,76.9,0,5,47.804197,815.188,458.864,92,Focused 🎯,0,High Productivity,15,2,1,3,8,3,1,5,1,3,5,69,45,5,6,85,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a499_ach', 'timestamp': '2025-01-20T10:06:28.777357'}",9,[],1,3,5,2,-1.963388180836427,0.6785723847227869,-24.73618,-16.936665,1
678b4b6b45ee875d7437c6a500,2025-01-20T10:11:28.777357,user_3,47.2,2,3,36.821985,923.932,1089.847,45,In Flow 🌊,0,Low Productivity,17,4,2,0,1,0,1,4,1,2,19,89,15,7,9,24,,22,[],1,2,19,0,2.038886232183108,-0.28732090559348433,44.800323,-25.354105,1
678b4b6b45ee875d7437c6a501,2025-01-20T10:12:28.777357,user_1,75.9,5,8,53.069309,1069.059,194.022,93,Focused 🎯,0,High Productivity,5,5,2,5,8,3,2,3,2,3,3,21,16,1,9,72,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a501_ach', 'timestamp': '2025-01-20T10:12:28.777357'}",8,[],2,3,3,2,-2.405506379462908,1.4455278451338247,-51.124416,-37.181576,1
678b4b6b45ee875d7437c6a502,2025-01-20T10:21:28.777357,user_3,40.4,0,1,39.223448,753.536,549.154,46,In Flow 🌊,0,Moderate Productivity,20,5,3,4,8,2,0,3,5,2,14,41,6,2,3,42,,21,[],5,2,14,0,2.637002376164798,0.16366409613029773,61.41768,34.722233,1
678b4b6b45ee875d7437c6a503,2025-01-20T10:29:28.777357,user_1,62.1,3,10,41.398205,654.978,274.01,82,In Flow 🌊,0,High Productivity,10,3,0,5,0,1,1,4,0,4,8,200,14,2,0,15,,12,[],0,4,8,2,-1.2268602219845952,1.0297576891806648,-49.540123,22.57861,1
678b4b6b45ee875d7437c6a504,2025-01-20T10:33:28.777357,user_3,25.1,0,9,36.99706,321.818,1070.045,41,Distracted 😕,0,Low Productivity,13,0,3,5,0,3,2,1,2,8,12,190,30,7,5,24,,22,[],2,8,12,0,3.836997120233407,-0.4436357944553762,42.17206,-15.809112,1
678b4b6b45ee875d7437c6a505,2025-01-20T10:42:28.777357,user_1,48.5,3,2,22.694263,563.086,592.289,44,In Flow 🌊,0,Moderate Productivity,11,4,3,4,2,5,2,4,5,3,10,50,42,9,2,36,,18,[],5,3,10,0,2.536531770906331,-0.7679623423391297,40.590267,30.577509,1
678b4b6b45ee875d7437c6a506,2025-01-20T10:47:28.777357,user_1,39.9,3,5,49.656707,763.203,856.737,54,Distracted 😕,0,Low Productivity,4,3,0,5,9,4,1,2,2,4,19,84,1,2,0,47,,25,[],2,4,19,0,2.7343557357351913,1.297212397069555,37.67535,-31.193323,1
678b4b6b45ee875d7437c6a507,2025-01-20T10:52:28.777357,user_3,22.8,3,6,54.109849,448.771,893.421,54,Distracted 😕,0,Low Productivity,5,0,2,2,5,0,0,5,3,8,17,195,9,9,8,97,,28,[],3,8,17,0,4.479159242085503,1.5255554840278804,67.220085,-12.0745,-1
678b4b6b45ee875d7437c6a508,2025-01-20T10:58:28.777357,user_1,69.5,3,5,32.080631,1088.956,499.909,52,In Flow 🌊,0,Moderate Productivity,5,3,3,1,10,3,0,1,0,4,1,60,11,1,2,65,,5,[],0,4,1,1,-2.1169552114996804,-0.5268527199028233,-8.997883,20.412615,1
678b4b6b45ee875d7437c6a509,2025-01-20T11:00:28.777357,user_2,36.9,4,1,45.803086,533.506,800.807,18,Distracted 😕,0,Low Productivity,3,2,2,0,10,1,3,0,5,10,5,184,38,4,0,6,,20,[],5,10,5,0,4.106813066492133,0.33214389819108536,59.33387,20.513914,-1
678b4b6b45ee875d7437c6a510,2025-01-20T11:02:28.777357,user_1,68.7,0,4,54.603741,661.355,332.283,75,In Flow 🌊,0,High Productivity,8,4,0,4,4,1,1,4,1,4,5,25,50,8,3,93,,10,[],1,4,5,2,-1.398920986867561,0.7720821813871627,-24.326275,-16.502817,1
678b4b6b45ee875d7437c6a511,2025-01-20T11:11:28.777357,user_3,34.8,0,7,34.624069,358.462,1089.296,32,Distracted 😕,0,Low Productivity,4,0,3,4,8,1,0,2,5,6,17,60,25,10,4,42,,28,[],5,6,17,0,5.489957821429687,-0.017278287173027797,60.706436,6.561116,-1
678b4b6b45ee875d7437c6a512,2025-01-20T11:21:28.777357,user_2,51.5,4,4,39.84858,536.571,452.479,58,In Flow 🌊,0,Moderate Productivity,11,4,1,2,9,3,1,2,2,2,3,135,39,9,7,79,,7,[],2,2,3,1,-0.8487642691772758,-1.2800987571860163,9.385215,10.6200075,1
678b4b6b45ee875d7437c6a513,2025-01-20T11:27:28.777357,user_3,39.7,5,5,25.012215,227.007,662.22,92,Distracted 😕,0,Moderate Productivity,18,2,0,1,0,1,3,4,4,2,20,63,41,3,1,26,,26,[],4,2,20,0,3.309510546106229,0.5528376769496771,78.97449,18.39138,-1
678b4b6b45ee875d7437c6a514,2025-01-20T11:37:28.777357,user_1,76.5,2,9,27.896135,844.842,189.787,60,Focused 🎯,0,High Productivity,12,2,3,2,6,3,3,3,2,3,9,59,8,5,7,40,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a514_ach', 'timestamp': '2025-01-20T11:37:28.777357'}",14,[],2,3,9,2,-0.4463001439451045,0.5518207319264025,-24.216486,-2.4965312,1
